bbl,st_2007,st_2008,st_2009,st_2010,st_2011,st_2012,st_2013,st_2014,st_2015,st_2016,st_2017,st_2018,st_2019,st_2020,st_2021
3015170014,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,
3015170015,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,
3015190016,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015190017,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,
3015190046,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015190048,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015190053,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3015190055,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,
3015200001,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
3015200024,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015200026,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015210011,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015210052,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3015210054,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3015210077,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
3015220055,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015220057,,,,,,,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,
3015220058,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,,,,,
3015220061,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,
3015220066,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015220067,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,
3015240028,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,,,,,
3015240030,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015240031,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015250018,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,
3015250020,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,6.0,
3015250021,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015250062,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015260001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015260002,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3015260004,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015260021,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015260022,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015260034,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0
3015260046,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015270002,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,
3015270024,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
3015270025,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,,,,
3015280023,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
3015280027,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,
3015280030,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,
3015300001,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
3015310010,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,
3015320030,34.0,34.0,37.0,37.0,38.0,43.0,43.0,39.0,39.0,38.0,39.0,40.0,40.0,40.0,40.0
3015330018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3015330028,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
3015330030,,,,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
3015330034,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015330037,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
3015330048,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3015330050,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,
3015330051,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
3015330052,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015330054,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015340017,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,
3015340025,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
3015340028,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015340038,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3015340039,5.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3015340048,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015350007,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3015350008,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015350009,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015350010,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,
3015350011,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,,,
3015350013,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015350054,6.0,6.0,6.0,7.0,7.0,7.0,2.0,4.0,2.0,2.0,,,,,
3015350055,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
3015350056,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015380018,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3015400013,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015400014,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015400016,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,
3015400018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015400022,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3015400023,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3015400024,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3015400025,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,
3015400051,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015400052,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015400053,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015400055,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015400060,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015407502,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015420001,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3015420028,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,
3015420029,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015420034,43.0,43.0,43.0,43.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,
3015430049,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,17.0,,,
3015440001,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3015500031,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
3015500036,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
3015510005,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015510006,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3015510008,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3015510038,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3015520001,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3015520003,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3015520007,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3015520015,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,8.0,8.0
3015520021,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
3015520025,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,
3015520041,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3015530012,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,
3015540065,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
3015600023,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015600024,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015620007,19.0,19.0,18.0,15.0,15.0,15.0,15.0,15.0,12.0,12.0,,,,,
3015650006,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015650010,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,
3015670011,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015670015,5.0,5.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,
3015670029,,,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,
3015670038,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,
3015670040,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,4.0,,,
3015680001,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,38.0,31.0,31.0
3015680007,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0
3015720038,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,
3015720041,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3015720042,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015740016,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3015740017,,,,,2.0,2.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,
3015740018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
3015740022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
3015790012,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,,,
3015790014,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,,,,,
3015790015,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3015790020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,
3015790021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
3015790050,,,,,,,,,44.0,44.0,,,,,
3015820001,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,,
3015850036,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015850042,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015850044,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3015850045,,,,,,6.0,6.0,6.0,6.0,6.0,,,,,
3015860038,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3015860044,,,,30.0,30.0,16.0,16.0,16.0,16.0,16.0,,,,,
3015880035,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,8.0,7.0,6.0,5.0,5.0
3015880036,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0
3015880037,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,
3015880038,,,,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
3015890040,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
3015890047,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015890057,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,
3015910017,29.0,29.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
3015910040,36.0,36.0,36.0,36.0,36.0,36.0,32.0,32.0,35.0,35.0,35.0,35.0,36.0,36.0,36.0
3015930012,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3015930051,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015937501,,,,,,,16.0,16.0,16.0,16.0,16.0,16.0,12.0,8.0,8.0
3015940001,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3015940002,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3015940003,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3015940034,,,,,,,8.0,8.0,8.0,8.0,,,,,
3015940035,,,,,,,8.0,8.0,8.0,4.0,4.0,4.0,4.0,3.0,3.0
3015940065,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015980041,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
3015990002,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
3015990003,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3015990004,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015990005,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3015990006,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3015990025,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3015990026,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,,,8.0
3015990027,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,,,,,
3015990030,,,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,
3015990036,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,
3015990050,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3016000006,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3016000010,,,,,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
3016010002,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3016010004,63.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
3016010018,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,12.0,1.0,12.0,24.0,24.0
3016010020,6.0,6.0,6.0,6.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3016010053,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
3016010055,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
3016010060,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3016010068,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3016010120,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3016030002,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,,,,,
3016030006,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,
3016030058,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
3016037502,,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3016040007,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3016040045,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
3016050001,,,,,,,,,,49.0,49.0,49.0,49.0,49.0,49.0
3016050007,,,,,,,,,,5.0,5.0,5.0,5.0,6.0,
3016050042,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
3016050076,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
3016060033,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,,,,,
3016060034,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3016060035,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016060045,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016060078,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3016070015,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016070028,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3016070036,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016070037,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
3016070038,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0
3016070039,,,,,,,,7.0,7.0,7.0,,,,,
3016070040,,,,,,,,,8.0,8.0,,,,,
3016070045,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
3016070055,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016070060,,,,,,6.0,6.0,6.0,6.0,6.0,,,,,
3016070073,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,
3016070074,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,
3016070075,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,
3016080020,1.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0
3016080050,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016080051,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016080052,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,
3016080053,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
3016090001,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
3016090020,,,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,
3016090043,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,
3016090046,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
3016090079,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
3016100001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,,,
3016100018,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016120002,,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016120004,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
3016120005,,,,,,,,,,8.0,,,,,
3016120019,16.0,16.0,11.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0
3016120039,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
3016140054,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3016140058,16.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,24.0,16.0,16.0
3016140065,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016150005,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
3016150046,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,,,,,
3016160056,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
3016160095,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016160097,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3016170037,,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016170042,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
3016170057,49.0,49.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0
3016180003,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
3016180008,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3016190010,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
3016190045,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3016200007,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
3016200045,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,,,,
3016200080,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
3016210001,,,,,8.0,8.0,8.0,7.0,7.0,7.0,,,,,
3016210002,11.0,12.0,11.0,10.0,11.0,9.0,9.0,9.0,9.0,9.0,,,,,
3016210011,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,
3016210012,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3016210013,8.0,8.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
